order_id,customer_id,order_date,total,status
1143,306,2024-06-13 15:42:53,165.54,shipped
1144,38,2023-11-18 18:45:38,175.3,shipped
1145,458,2024-09-26 03:02:22,31.67,completed
1146,386,2024-04-23 17:54:12,176.88,returned
1147,11,2023-11-29 09:32:55,63.76,completed
1148,196,2025-07-14 07:04:53,275.88,completed
1149,337,2024-10-01 16:10:37,28.08,completed
1150,468,2025-04-08 07:56:11,94.54,completed
1151,85,2024-02-23 15:38:00,155.84,completed
1152,31,2024-06-15 06:39:40,165.17,completed
1153,414,2024-06-09 06:50:10,116.02,completed
1154,174,2024-11-08 01:07:53,107.29,completed
1155,108,2025-02-22 04:15:09,201.21,completed
1156,21,2025-07-20 16:04:59,88.4,completed
1157,82,2025-03-21 23:11:17,169.0,completed
1158,216,2024-07-18 23:31:23,103.62,shipped
1159,324,2024-01-29 07:33:59,205.95,completed
1160,420,2024-05-04 18:22:29,63.43,shipped
1161,112,2024-05-07 11:38:23,72.54,completed
1162,131,2023-11-28 21:30:21,19.49,completed
1163,89,2025-05-18 13:28:43,110.36,completed
1164,454,2024-07-23 23:44:58,36.6,shipped
1165,434,2024-05-04 13:25:00,147.42,completed
1166,355,2024-01-03 08:28:29,4.8,completed
1167,437,2025-03-03 17:40:06,278.25,completed
1168,256,2024-06-25 10:10:00,60.37,completed
1169,429,2025-06-02 10:33:44,35.08,shipped
1170,120,2025-05-20 21:52:14,373.91,completed
1171,263,2025-03-02 03:04:42,55.05,completed
1172,418,2025-08-18 04:31:59,19.03,completed
1173,475,2024-11-06 15:37:53,84.2,completed
1174,34,2025-02-13 12:06:59,280.28,shipped
1175,223,2024-10-06 16:13:34,114.44,completed
1176,491,2025-03-21 21:37:20,20.33,shipped
1177,58,2025-02-19 04:30:28,70.83,completed
1178,90,2024-07-27 04:59:02,5.27,returned
1179,216,2025-01-08 10:06:34,153.14,completed
1180,277,2024-09-12 00:49:27,133.41,shipped
1181,277,2024-11-18 06:28:57,91.71,shipped
1182,372,2025-11-06 02:41:08,43.89,completed
1183,29,2025-01-21 00:05:04,109.0,completed
1184,379,2023-11-24 14:52:20,289.64,shipped
1185,235,2024-08-07 05:40:01,299.13,cancelled
1186,301,2024-08-05 09:46:17,203.12,returned
1187,435,2024-07-20 03:10:33,63.32,cancelled
1188,454,2024-08-09 21:20:17,98.71,returned
1189,33,2025-08-14 19:30:45,183.45,completed
1190,158,2024-10-25 00:30:10,56.23,shipped
1191,5,2024-03-11 17:57:39,195.22,returned
1192,361,2024-11-07 15:55:43,46.41,completed
1193,150,2025-09-08 10:57:07,60.59,shipped
1194,145,2025-06-13 15:07:54,241.25,completed
1195,155,2024-12-06 10:09:49,332.99,completed
1196,148,2024-04-26 11:10:04,4.81,completed
1197,460,2025-01-01 06:16:54,38.29,completed
1198,239,2025-05-09 19:08:44,223.17,completed
1199,441,2024-03-25 21:52:54,84.51,completed
1200,49,2025-04-20 13:58:10,92.24,completed
1201,121,2024-09-12 19:52:15,211.59,completed
1202,229,2024-05-31 11:03:27,12.2,completed
1203,274,2024-09-22 19:54:54,62.21,shipped
1204,498,2023-12-09 22:05:36,127.99,shipped
1205,112,2025-04-11 00:54:53,399.3,completed
1206,96,2025-09-06 20:28:14,192.87,completed
1207,141,2025-01-31 14:39:13,286.34,completed
1208,271,2024-01-14 21:58:16,95.29,completed
1209,296,2025-03-19 06:27:15,97.79,shipped
1210,316,2024-11-26 18:20:15,71.86,completed
1211,338,2025-01-23 20:28:20,97.32,shipped
1212,298,2024-08-09 01:26:44,12.21,shipped
1213,142,2024-01-18 09:32:57,208.15,completed
1214,365,2024-04-24 01:38:13,164.99,completed
1215,383,2025-06-17 20:32:09,61.44,completed
1216,93,2024-12-30 04:54:28,233.31,cancelled
1217,292,2024-08-27 14:49:47,52.66,completed
1218,56,2024-07-08 00:10:59,356.74,shipped
1219,486,2024-06-28 12:34:40,270.16,completed
1220,409,2025-06-20 01:36:03,203.86,shipped
1221,38,2024-07-16 18:55:48,36.38,shipped
1222,99,2024-10-30 13:09:25,115.39,completed
1223,41,2025-04-21 18:13:08,519.81,completed
1224,353,2024-11-11 21:11:56,179.42,completed
1225,170,2023-12-07 19:43:32,126.97,shipped
1226,445,2024-03-14 22:47:53,136.64,completed
1227,391,2025-03-14 04:53:13,16.58,completed
1228,243,2025-02-11 04:36:58,11.38,cancelled
1229,308,2024-03-23 08:45:17,244.6,completed
1230,297,2025-03-13 17:44:52,377.51,cancelled
1231,26,2024-08-13 23:23:34,239.89,completed
1232,429,2025-01-26 14:57:37,141.82,completed
1233,33,2024-10-15 00:55:09,52.66,completed
1234,291,2024-10-02 12:05:19,202.36,completed
1235,117,2025-07-01 00:07:13,189.17,completed
1236,330,2023-12-03 00:57:55,59.52,completed
1237,369,2025-06-20 11:29:50,34.87,shipped
1238,241,2024-06-22 08:39:07,96.34,completed
1239,95,2025-01-20 01:23:09,46.2,completed
1240,115,2025-06-14 18:44:13,233.48,shipped
1241,239,2024-11-30 00:58:24,163.98,completed
1242,11,2024-05-15 04:04:24,138.01,completed
1243,309,2024-09-01 08:24:33,98.91,shipped
1244,196,2025-10-30 08:34:21,455.09,completed
1245,56,2025-01-05 10:03:24,330.45,completed
1246,200,2024-02-25 03:37:10,100.72,completed
1247,169,2024-09-03 19:01:37,205.03,completed
1248,56,2025-02-28 10:10:18,239.4,completed
1249,80,2025-09-04 19:33:55,174.49,completed
1250,39,2024-02-18 18:41:50,131.21,completed
1251,486,2024-01-29 04:26:13,27.16,shipped
1252,436,2024-09-17 05:54:40,387.77,completed
1253,278,2024-05-02 10:06:34,217.88,completed
1254,409,2024-04-26 23:36:57,58.3,cancelled
1255,364,2024-02-08 18:56:47,190.91,completed
1256,446,2025-01-31 04:03:37,265.34,completed
1257,170,2024-06-26 14:27:29,127.38,completed
1258,479,2024-04-01 14:21:56,16.72,completed
1259,395,2025-09-16 15:22:54,154.84,completed
1260,328,2024-03-17 10:46:03,113.44,completed
1261,426,2025-07-02 12:10:53,8.49,completed
1262,225,2025-07-10 18:42:45,59.78,completed
1263,276,2025-06-07 07:56:31,61.42,completed
1264,386,2024-09-21 09:57:21,123.01,completed
1265,358,2025-01-15 02:39:24,11.48,completed
1266,275,2024-09-27 03:53:45,115.85,completed
1267,122,2024-08-14 06:49:00,196.87,cancelled
1268,349,2025-06-20 09:29:37,36.32,completed
1269,402,2024-05-01 23:48:17,135.08,completed
1270,360,2024-10-04 16:02:32,111.13,completed
1271,427,2025-10-14 06:22:22,59.52,completed
1272,121,2025-02-22 07:24:16,74.01,completed
1273,134,2024-06-18 11:17:49,45.3,completed
1274,411,2024-07-19 22:42:53,114.01,completed
1275,457,2025-07-05 07:45:25,103.83,shipped
1276,225,2024-08-22 22:40:08,103.68,returned
1277,485,2025-03-18 09:47:31,103.0,completed
1278,133,2024-02-04 21:51:06,472.4,completed
1279,299,2025-04-13 18:49:55,140.24,completed
1280,153,2025-10-02 01:41:03,305.4,cancelled
1281,445,2025-05-01 08:18:00,138.6,shipped
1282,11,2025-03-20 14:51:45,90.37,shipped
1283,361,2025-06-28 12:42:35,211.52,completed
1284,319,2025-03-23 00:27:43,38.21,completed
1285,115,2024-07-18 16:21:33,52.9,cancelled
1286,165,2024-12-09 00:14:23,151.98,shipped
1287,134,2025-01-03 21:24:50,14.27,shipped
1288,411,2025-01-01 11:16:41,70.94,completed
1289,317,2024-09-14 11:14:37,154.32,completed
1290,34,2024-05-07 16:45:20,86.09,cancelled
1291,440,2025-09-12 02:34:39,51.93,shipped
1292,324,2024-09-23 15:04:25,45.76,completed
1293,363,2024-12-03 04:57:42,32.4,completed
1294,34,2025-06-24 16:54:07,19.79,completed
1295,233,2024-11-09 04:35:05,121.16,completed
1296,248,2024-06-24 05:18:43,123.99,completed
1297,318,2025-08-17 12:56:19,9.6,completed
1298,125,2025-11-01 23:28:10,122.17,shipped
1299,208,2024-10-28 23:04:04,63.22,completed
1300,482,2024-03-15 18:41:38,166.16,completed
1301,171,2025-11-01 11:32:35,105.32,completed
1302,464,2025-09-23 04:52:30,342.91,completed
1303,434,2024-03-31 19:48:09,198.17,completed
1304,451,2024-09-20 14:09:21,50.35,cancelled
1305,412,2024-06-25 20:54:48,32.66,completed
1306,3,2023-11-17 10:48:55,125.57,completed
1307,207,2025-01-01 14:12:38,54.86,completed
1308,160,2025-08-20 10:25:52,84.71,completed
1309,391,2024-07-31 07:50:09,76.63,completed
1310,403,2025-06-29 10:44:22,158.12,completed
1311,253,2024-11-09 06:35:22,17.82,shipped
1312,10,2025-04-07 12:52:54,33.68,shipped
1313,7,2024-03-27 15:57:36,63.78,completed
1314,319,2025-04-28 15:12:09,65.42,shipped
1315,465,2025-10-19 13:32:37,135.73,completed
1316,285,2024-01-30 05:28:38,289.3,completed
1317,236,2024-09-07 14:49:40,117.6,completed
1318,45,2025-02-07 11:31:40,286.22,completed
1319,32,2025-04-05 03:20:51,72.7,completed
1320,367,2024-10-04 14:32:57,118.25,shipped
1321,111,2024-10-04 17:42:44,271.34,shipped
1322,39,2024-09-28 13:01:59,33.21,completed
1323,374,2024-04-09 13:29:11,33.18,completed
1324,89,2025-03-23 04:16:21,273.18,completed
1325,339,2023-12-07 09:57:56,58.66,completed
1326,240,2025-03-09 13:17:11,140.15,returned
1327,245,2024-05-06 23:51:19,160.7,completed
1328,238,2024-03-01 11:46:20,49.97,completed
1329,93,2025-03-02 10:20:49,81.49,completed
1330,374,2025-03-10 08:45:14,77.04,shipped
1331,421,2024-12-09 19:56:09,361.54,shipped
1332,17,2024-01-16 09:20:21,137.99,completed
1333,265,2025-02-22 13:21:46,151.01,shipped
1334,372,2025-01-31 01:04:19,207.01,completed
1335,426,2025-06-05 12:49:48,231.95,shipped
1336,251,2024-09-27 08:43:31,137.47,completed
1337,245,2023-12-02 14:15:06,217.81,shipped
1338,428,2024-07-24 07:25:11,51.08,completed
1339,57,2025-03-02 12:19:52,3.94,completed
1340,228,2024-05-26 23:50:08,533.15,completed
1341,449,2024-03-23 03:37:13,39.77,cancelled
1342,274,2025-01-30 01:14:16,64.44,completed
1343,32,2025-03-14 16:40:35,267.34,completed
1344,71,2024-11-15 09:42:29,120.7,shipped
1345,143,2025-04-29 10:03:15,280.08,completed
1346,383,2024-01-24 12:20:22,60.52,completed
1347,341,2024-08-28 11:25:06,122.17,completed
1348,302,2023-12-02 12:07:28,144.75,completed
1349,392,2025-06-13 22:28:50,62.36,cancelled
1350,294,2025-02-23 22:26:25,174.49,returned
1351,223,2025-10-01 02:28:06,64.74,shipped
1352,22,2025-07-20 09:01:48,306.13,cancelled
1353,486,2025-04-05 22:12:32,110.18,completed
1354,359,2024-09-12 06:24:51,261.25,completed
1355,429,2025-01-16 15:41:50,63.97,completed
1356,164,2024-12-16 00:35:09,172.59,completed
1357,407,2025-09-15 12:15:29,60.71,completed
1358,365,2024-04-12 18:58:17,50.58,completed
1359,36,2025-09-05 07:30:39,96.02,completed
1360,179,2025-10-24 04:00:36,211.59,completed
1361,160,2024-03-19 04:55:47,9.58,completed
1362,130,2024-11-04 10:01:58,261.83,completed
1363,163,2024-08-27 12:27:35,319.08,completed
1364,396,2025-05-29 11:25:10,33.66,completed
1365,29,2025-09-24 05:15:49,212.98,completed
1366,110,2024-05-18 17:45:47,340.39,shipped
1367,467,2024-03-29 22:46:18,98.52,completed
1368,193,2024-11-15 14:28:05,292.55,returned
1369,166,2025-11-11 18:10:28,128.7,completed
1370,273,2025-05-21 12:01:04,17.02,completed
1371,256,2025-10-30 12:28:34,189.41,cancelled
1372,457,2024-04-18 00:52:12,356.83,completed
1373,189,2024-07-22 12:37:02,27.15,shipped
1374,142,2024-02-25 21:22:42,286.46,completed
1375,112,2024-06-29 10:10:51,196.88,completed
1376,321,2024-01-04 04:48:02,85.22,shipped
1377,450,2025-10-09 14:16:40,55.78,shipped
1378,31,2023-12-08 20:25:44,103.1,completed
1379,231,2024-04-23 15:29:50,98.86,completed
1380,331,2025-02-05 11:53:18,123.19,completed
1381,304,2024-11-07 01:36:46,108.58,completed
1382,74,2024-11-05 12:34:43,259.72,shipped
1383,204,2024-05-23 04:36:31,14.54,completed
1384,142,2025-04-28 21:09:18,270.44,completed
1385,424,2025-02-25 09:58:42,137.67,completed
1386,36,2024-10-24 10:53:49,29.37,shipped
1387,268,2024-05-20 17:38:24,193.6,shipped
1388,413,2025-07-25 17:09:54,128.88,completed
1389,267,2024-03-31 05:50:42,74.21,completed
1390,90,2024-11-07 05:50:15,128.76,shipped
1391,259,2024-12-07 09:17:04,158.94,cancelled
1392,5,2025-03-27 00:46:41,275.41,completed
1393,292,2024-02-09 04:43:27,116.85,completed
1394,112,2025-07-31 02:24:47,78.24,completed
1395,261,2025-02-26 00:06:17,6.84,shipped
1396,492,2025-08-26 15:43:57,74.82,completed
1397,5,2024-07-29 03:43:18,11.78,completed
1398,378,2025-09-22 05:27:12,115.2,completed
1399,348,2025-10-29 13:32:59,395.1,completed
1400,120,2025-10-20 19:19:40,151.75,completed
1401,69,2024-03-17 13:32:47,549.66,completed
1402,303,2024-05-23 01:11:16,202.59,shipped
1403,394,2024-11-07 20:51:45,149.37,completed
1404,151,2025-05-28 16:31:12,50.73,completed
1405,493,2024-01-08 02:33:23,205.77,completed
1406,329,2023-11-20 04:54:59,90.98,completed
1407,416,2025-06-18 07:40:39,211.89,completed
1408,283,2023-12-09 23:08:18,101.66,completed
1409,80,2025-04-27 14:26:36,256.19,completed
1410,22,2025-04-23 14:25:04,72.25,completed
1411,398,2024-09-25 11:27:13,26.73,completed
1412,260,2025-09-18 07:49:21,53.18,shipped
1413,442,2024-12-22 13:46:15,95.6,completed
1414,196,2024-11-14 01:56:14,116.57,completed
1415,406,2025-09-14 12:35:48,33.83,completed
1416,165,2024-09-09 03:24:19,52.66,completed
1417,310,2024-01-08 12:18:44,46.83,completed
1418,3,2025-07-15 01:34:36,68.73,returned
1419,135,2024-10-03 19:42:57,64.68,completed
1420,323,2024-06-03 19:53:55,97.78,completed
1421,344,2025-09-30 23:34:15,61.06,completed
1422,284,2025-05-23 23:22:22,77.04,completed
1423,427,2025-01-05 05:22:22,157.73,completed
1424,426,2024-02-16 19:52:10,435.4,shipped
1425,140,2025-05-23 19:59:07,333.79,completed
1426,272,2025-07-10 01:24:38,576.17,completed
1427,430,2025-02-28 07:28:19,197.26,shipped
1428,339,2025-03-31 11:13:18,69.33,completed
1429,186,2025-01-02 18:16:04,447.76,completed
1430,283,2025-05-23 00:46:22,11.09,completed
1431,406,2023-12-03 06:46:38,146.12,completed
1432,130,2024-10-20 11:13:42,273.93,completed
1433,134,2024-11-22 07:30:17,49.36,returned
1434,495,2025-08-18 19:03:07,188.87,completed
1435,109,2025-05-31 18:48:54,18.03,completed
1436,387,2023-12-31 07:05:56,243.37,returned
1437,361,2024-06-29 09:49:46,38.21,completed
1438,292,2025-08-06 07:05:09,203.72,completed
1439,272,2024-09-19 07:15:20,10.13,completed
1440,212,2025-08-19 05:22:39,86.89,shipped
1441,362,2025-08-14 13:40:44,84.0,completed
1442,104,2025-05-31 02:23:16,113.59,completed
1443,401,2025-07-03 23:21:20,113.89,completed
1444,494,2023-12-15 20:30:45,62.51,completed
1445,423,2024-08-23 02:22:15,102.99,shipped
1446,312,2024-09-20 02:30:23,339.01,completed
1447,403,2025-05-24 11:27:12,109.61,completed
1448,117,2025-11-04 04:24:10,142.33,completed
1449,166,2024-12-16 04:45:58,140.78,completed
1450,491,2025-03-17 15:00:41,23.13,completed
1451,103,2025-04-02 10:34:46,65.84,completed
1452,54,2024-10-21 15:39:02,12.3,completed
1453,488,2024-10-12 18:04:17,14.4,completed
1454,164,2025-07-18 11:14:26,54.69,completed
1455,161,2024-02-19 05:11:22,13.3,shipped
1456,93,2024-02-03 08:16:30,163.24,completed
1457,486,2024-03-07 05:56:10,227.38,cancelled
1458,308,2025-09-02 19:08:19,4.8,shipped
1459,456,2024-06-05 17:56:24,72.33,shipped
1460,278,2025-06-25 13:38:08,126.9,completed
1461,455,2025-08-16 19:58:41,14.6,completed
1462,246,2025-02-07 05:04:51,46.77,shipped
1463,110,2025-06-22 04:18:41,179.64,completed
1464,201,2025-07-21 17:26:29,108.72,completed
1465,4,2024-02-09 16:24:07,119.61,completed
1466,187,2025-05-28 15:32:59,105.12,completed
1467,160,2024-03-25 02:07:23,285.11,shipped
1468,164,2024-08-25 11:59:44,40.57,completed
1469,483,2024-09-30 13:29:11,169.97,returned
1470,3,2025-04-07 19:20:20,416.48,shipped
1471,407,2024-08-04 19:34:43,102.73,completed
1472,233,2024-03-04 02:44:37,123.22,cancelled
1473,497,2025-10-23 23:40:55,143.52,shipped
1474,72,2024-05-21 15:43:50,379.46,shipped
1475,378,2025-07-24 18:47:12,163.54,completed
1476,397,2024-11-23 16:45:02,39.77,completed
1477,338,2024-04-26 00:52:12,82.94,completed
1478,343,2024-06-07 07:22:59,97.75,shipped
1479,101,2024-01-29 07:09:23,246.17,shipped
1480,340,2024-07-28 04:43:36,178.92,cancelled
1481,136,2025-03-27 13:00:45,123.0,completed
1482,464,2025-05-06 16:24:24,157.5,completed
1483,81,2024-01-11 09:21:31,48.92,cancelled
1484,352,2024-11-04 18:51:09,228.75,shipped
1485,98,2025-10-13 06:49:03,250.48,completed
1486,61,2025-05-18 14:51:54,24.28,completed
1487,116,2024-11-30 16:15:37,338.13,completed
1488,29,2025-06-21 08:15:54,37.22,completed
1489,222,2024-05-22 22:40:15,348.1,completed
1490,450,2025-06-24 19:44:34,344.36,returned
1491,382,2024-06-03 19:20:42,41.0,shipped
1492,218,2024-08-06 20:12:02,341.96,cancelled
1493,311,2024-07-01 05:14:43,10.22,cancelled
1494,102,2025-05-03 04:06:42,70.29,returned
1495,112,2024-10-25 05:53:25,157.77,shipped
1496,49,2024-07-28 16:34:26,36.32,completed
1497,181,2025-07-18 10:18:59,217.06,completed
1498,105,2024-10-29 16:13:20,69.84,completed
1499,185,2025-05-11 05:22:37,114.75,completed
1500,248,2024-06-02 04:36:44,89.25,returned
1501,448,2025-01-29 05:11:57,135.12,completed
1502,401,2024-06-15 16:32:49,24.86,completed
1503,435,2025-02-18 13:32:44,48.41,shipped
1504,488,2023-12-12 14:55:50,105.87,completed
1505,203,2025-06-28 04:41:12,169.23,shipped
1506,244,2024-03-02 14:46:57,66.45,completed
1507,168,2024-03-08 19:58:08,37.03,completed
1508,370,2024-12-24 03:16:23,126.01,cancelled
1509,495,2024-06-25 21:20:06,306.94,completed
1510,127,2023-12-05 00:10:04,323.91,completed
1511,206,2024-05-04 12:44:32,215.48,completed
1512,254,2025-09-28 12:10:16,114.63,completed
1513,242,2024-08-28 21:46:05,16.17,completed
1514,119,2025-01-25 13:44:19,97.68,completed
1515,427,2024-08-22 14:16:19,162.93,shipped
1516,494,2025-05-22 06:51:25,120.32,completed
1517,299,2024-06-28 01:18:17,306.3,completed
1518,182,2024-07-10 01:12:35,34.8,completed
1519,75,2025-05-23 20:45:54,213.46,completed
1520,161,2024-03-16 19:34:25,160.75,completed
1521,490,2025-01-28 18:10:38,248.94,shipped
1522,193,2025-03-21 05:15:13,22.67,cancelled
1523,143,2024-07-08 13:23:34,209.96,completed
1524,14,2024-11-18 00:33:13,336.37,completed
1525,334,2025-05-21 17:21:18,208.05,completed
1526,322,2024-10-21 12:13:50,16.6,completed
1527,248,2025-04-20 19:25:37,784.77,completed
1528,70,2024-06-30 21:33:24,254.42,completed
1529,19,2024-03-13 19:35:47,82.03,completed
1530,281,2025-06-14 12:47:35,129.59,completed
1531,18,2025-08-01 06:35:34,40.4,completed
1532,117,2025-05-07 17:52:46,169.89,shipped
1533,495,2024-02-22 17:00:19,286.65,completed
1534,160,2024-03-07 16:02:50,103.06,completed
1535,210,2025-02-28 16:16:48,123.5,completed
1536,74,2024-06-28 22:04:55,15.11,completed
1537,385,2025-09-12 04:16:29,49.34,shipped
1538,143,2024-09-08 07:06:23,141.27,completed
1539,234,2024-06-01 17:07:45,45.28,completed
1540,269,2025-03-23 10:42:44,71.41,completed
1541,115,2024-05-09 21:18:08,80.65,shipped
1542,421,2023-12-06 14:38:51,32.11,completed
1543,199,2025-09-05 18:53:05,105.51,cancelled
1544,468,2024-04-27 06:16:07,395.7,completed
1545,8,2025-02-09 20:48:15,245.92,completed
1546,262,2024-07-07 04:07:19,250.47,shipped
1547,46,2024-03-09 02:17:44,131.01,shipped
1548,246,2025-02-10 15:31:40,99.2,completed
1549,334,2023-11-24 05:32:31,63.58,completed
1550,428,2024-06-03 08:33:48,26.73,completed
1551,117,2024-08-23 17:04:12,233.83,completed
1552,102,2025-05-27 23:36:51,125.53,completed
1553,436,2024-12-13 21:26:09,77.86,completed
1554,61,2025-06-15 20:55:56,48.21,cancelled
1555,372,2025-09-20 18:54:46,240.44,completed
1556,266,2024-12-20 06:47:14,179.03,completed
1557,109,2024-09-25 02:05:40,685.09,cancelled
1558,75,2024-11-19 08:02:53,155.64,shipped
1559,413,2025-03-09 05:31:55,46.39,shipped
1560,363,2025-10-13 21:53:34,384.37,completed
1561,357,2024-03-26 05:16:37,24.19,completed
1562,369,2024-08-08 05:12:27,131.06,completed
1563,126,2025-03-28 22:51:52,372.79,completed
1564,101,2024-03-14 22:21:26,256.93,completed
1565,94,2025-02-12 21:35:59,133.63,completed
1566,474,2025-09-07 02:24:48,444.08,completed
1567,139,2024-12-08 01:41:43,211.67,completed
1568,244,2024-07-15 23:30:31,27.98,returned
1569,467,2024-12-25 08:19:07,336.44,completed
1570,467,2024-08-31 15:13:35,56.92,completed
1571,137,2024-09-03 10:38:11,71.57,completed
1572,305,2025-09-17 00:59:21,14.2,completed
1573,474,2025-11-03 04:01:39,182.04,completed
1574,262,2024-11-25 18:14:21,12.2,completed
1575,176,2025-04-01 11:12:58,45.08,completed
1576,177,2024-03-25 05:14:37,71.27,completed
1577,225,2025-09-21 05:09:36,108.45,returned
1578,105,2024-12-26 19:43:37,119.37,completed
1579,228,2024-11-23 06:42:42,93.65,shipped
1580,42,2024-03-30 02:03:34,118.18,completed
1581,407,2024-11-24 18:59:12,188.69,completed
1582,314,2025-10-11 16:23:05,98.76,completed
1583,95,2024-09-04 21:56:11,140.11,completed
1584,460,2023-11-25 21:55:01,87.35,completed
1585,68,2025-04-17 06:54:32,139.89,completed
1586,215,2024-01-04 03:40:41,375.81,completed
1587,179,2024-08-06 18:47:08,122.64,completed
1588,239,2024-05-07 11:38:50,238.49,completed
1589,360,2024-07-12 02:31:35,278.46,completed
1590,415,2024-04-23 04:43:21,156.27,completed
1591,200,2024-05-07 02:02:36,33.52,shipped
1592,126,2024-03-10 10:27:18,234.15,returned
1593,165,2024-06-18 00:46:48,268.21,completed
1594,18,2025-03-01 14:29:49,45.09,completed
1595,402,2025-07-11 03:50:27,139.58,completed
1596,361,2025-06-02 21:42:25,110.04,shipped
1597,294,2025-07-19 21:44:26,69.9,cancelled
1598,384,2024-02-15 17:56:52,15.37,completed
1599,180,2025-04-02 17:25:05,129.42,completed
1600,74,2024-04-15 19:52:15,181.14,completed
1601,260,2024-08-17 18:16:16,398.19,completed
1602,74,2024-12-06 06:43:34,194.19,completed
1603,445,2024-11-05 14:58:46,41.91,cancelled
1604,219,2025-01-30 03:08:11,16.36,shipped
1605,282,2025-10-23 18:36:36,20.93,completed
1606,335,2025-03-24 21:39:03,157.23,completed
1607,430,2025-10-18 19:17:47,59.63,completed
1608,89,2023-11-24 08:02:28,77.76,completed
1609,396,2025-08-28 06:54:39,38.07,completed
1610,477,2025-06-16 11:49:59,194.96,completed
1611,160,2025-09-01 18:26:56,50.1,completed
1612,175,2025-08-11 21:56:20,298.32,cancelled
1613,317,2025-07-15 02:24:36,166.72,completed
1614,351,2025-07-18 16:07:22,116.36,completed
1615,361,2024-12-25 22:52:34,206.78,completed
1616,380,2025-10-12 11:02:46,366.34,completed
1617,178,2024-05-10 05:45:08,113.63,shipped
1618,144,2025-06-12 16:53:15,174.18,completed
1619,215,2024-04-20 04:02:06,80.49,completed
1620,55,2024-08-23 05:51:29,92.75,completed
1621,263,2025-04-13 19:00:35,33.49,completed
1622,430,2023-12-10 08:47:39,217.77,completed
1623,194,2024-09-19 09:01:02,108.0,shipped
1624,11,2025-03-15 09:34:57,34.8,completed
1625,205,2024-01-30 15:06:50,195.09,completed
1626,394,2024-07-27 19:12:31,40.78,completed
1627,87,2024-12-12 23:31:54,246.36,completed
1628,154,2024-01-06 01:15:32,113.02,completed
1629,450,2024-06-12 17:14:11,284.06,shipped
1630,404,2025-01-17 14:34:21,24.05,completed
1631,100,2025-01-03 05:08:13,99.99,completed
1632,147,2025-09-02 10:28:30,104.77,completed
1633,471,2025-06-12 14:39:03,84.99,completed
1634,265,2025-01-05 12:35:57,97.24,completed
1635,163,2025-09-22 15:20:11,40.54,completed
1636,132,2024-01-15 13:36:26,69.6,completed
1637,140,2025-07-26 14:52:06,151.36,completed
1638,493,2023-12-28 08:02:54,289.53,completed
1639,89,2024-10-26 18:26:32,206.02,shipped
1640,331,2025-01-28 00:41:47,75.74,completed
1641,229,2024-12-25 01:04:28,163.99,completed
1642,130,2024-05-25 11:08:04,30.48,completed
1643,236,2024-05-22 21:59:47,371.46,completed
1644,97,2024-05-31 18:07:54,52.07,completed
1645,347,2025-07-26 02:47:23,234.89,completed
1646,166,2025-06-11 04:41:04,193.04,completed
1647,283,2024-04-04 18:05:28,77.53,cancelled
1648,429,2025-05-03 13:31:27,258.43,returned
1649,476,2025-11-11 03:07:22,592.15,completed
1650,425,2025-04-03 08:31:41,29.47,cancelled
1651,237,2025-09-10 21:58:57,123.29,shipped
1652,46,2024-05-23 05:21:22,219.96,completed
1653,3,2024-05-10 05:10:02,204.8,completed
1654,280,2025-05-03 12:22:34,232.21,completed
1655,325,2025-05-25 01:32:27,147.93,completed
1656,437,2024-11-03 02:17:23,142.97,cancelled
1657,285,2024-03-31 16:09:00,262.69,completed
1658,97,2023-12-16 02:35:45,232.48,completed
1659,319,2025-03-01 23:45:08,6.32,shipped
1660,229,2024-06-08 06:47:24,162.93,completed
1661,170,2025-01-16 14:10:28,74.86,completed
1662,308,2024-06-17 09:08:25,57.79,cancelled
1663,136,2024-01-24 19:39:40,80.08,completed
1664,187,2025-06-14 01:11:07,34.25,completed
1665,35,2024-04-10 10:43:23,291.53,completed
1666,209,2025-06-06 10:59:58,133.72,completed
1667,354,2025-08-21 01:49:50,189.72,completed
1668,79,2025-10-27 11:25:26,82.43,completed
1669,153,2024-01-03 07:28:38,15.69,completed
1670,288,2025-10-18 16:17:39,41.5,completed
1671,165,2025-10-16 08:13:58,151.74,shipped
1672,34,2024-02-25 19:29:37,242.93,completed
1673,111,2024-12-24 17:47:02,196.43,completed
1674,157,2024-07-07 00:28:26,81.41,completed
1675,210,2024-01-01 03:12:37,115.84,completed
1676,387,2024-04-24 05:00:30,54.13,completed
1677,486,2024-05-09 15:07:03,232.14,completed
1678,145,2024-05-22 07:59:05,160.23,completed
1679,428,2025-02-11 18:25:13,34.44,shipped
1680,107,2025-06-28 11:21:21,41.98,completed
1681,203,2025-02-08 08:16:07,147.81,shipped
1682,303,2024-11-19 13:47:22,45.65,completed
1683,439,2024-11-09 11:14:48,597.97,completed
1684,21,2024-01-30 04:29:32,30.82,shipped
1685,224,2025-01-04 21:46:15,204.58,completed
1686,47,2025-09-29 15:34:35,87.26,completed
1687,409,2025-07-13 19:11:20,141.2,shipped
1688,114,2023-12-24 12:51:17,257.07,completed
1689,323,2024-07-19 12:33:09,162.16,completed
1690,474,2025-07-20 11:34:13,56.58,completed
1691,82,2025-03-21 05:27:40,73.69,completed
1692,257,2024-01-10 14:26:16,157.85,shipped
1693,14,2024-04-15 10:14:43,39.58,completed
1694,78,2024-11-20 08:44:34,283.09,completed
