order_item_id,order_id,product_id,quantity,unit_price,line_total
3840,1247,29,2,32.0,64.0
3841,1247,12,1,32.4,32.4
3842,1247,16,1,42.86,42.86
3843,1248,57,1,28.86,28.86
3844,1248,59,1,9.45,9.45
3845,1248,137,2,10.83,21.66
3846,1248,83,3,59.81,179.43
3847,1249,28,2,9.93,19.86
3848,1249,108,1,37.4,37.4
3849,1249,198,2,37.21,74.42
3850,1249,48,3,14.27,42.81
3851,1250,56,1,26.48,26.48
3852,1250,86,1,52.07,52.07
3853,1250,179,1,52.66,52.66
3854,1251,141,1,27.16,27.16
3855,1252,71,1,61.82,61.82
3856,1252,86,3,52.07,156.21
3857,1252,177,1,92.75,92.75
3858,1252,43,1,6.46,6.46
3859,1252,194,1,70.53,70.53
3860,1253,192,1,59.63,59.63
3861,1253,104,1,43.89,43.89
3862,1253,186,1,59.52,59.52
3863,1253,95,1,37.19,37.19
3864,1253,18,1,17.65,17.65
3865,1254,19,1,16.72,16.72
3866,1254,46,2,6.07,12.14
3867,1254,65,1,29.44,29.44
3868,1255,142,1,75.27,75.27
3869,1255,18,1,17.65,17.65
3870,1255,200,1,10.22,10.22
3871,1255,132,1,87.77,87.77
3872,1256,161,1,12.21,12.21
3873,1256,99,3,40.57,121.71
3874,1256,152,1,131.42,131.42
3875,1257,14,1,13.3,13.3
3876,1257,50,2,50.73,101.46
3877,1257,5,1,12.62,12.62
3878,1258,19,1,16.72,16.72
3879,1259,47,1,16.95,16.95
3880,1259,95,2,37.19,74.38
3881,1259,143,1,11.19,11.19
3882,1259,162,1,15.11,15.11
3883,1259,198,1,37.21,37.21
3884,1260,166,1,11.38,11.38
3885,1260,118,2,24.67,49.34
3886,1260,67,2,26.36,52.72
3887,1261,7,1,2.48,2.48
3888,1261,33,1,6.01,6.01
3889,1262,33,1,6.01,6.01
3890,1262,100,1,16.58,16.58
3891,1262,95,1,37.19,37.19
3892,1263,37,1,8.76,8.76
3893,1263,179,1,52.66,52.66
3894,1264,66,3,16.33,48.99
3895,1264,102,2,21.65,43.3
3896,1264,92,1,7.59,7.59
3897,1264,122,1,23.13,23.13
3898,1265,181,1,11.48,11.48
3899,1266,177,1,92.75,92.75
3900,1266,91,1,23.1,23.1
3901,1267,107,3,13.99,41.97
3902,1267,126,2,26.73,53.46
3903,1267,155,2,4.4,8.8
3904,1267,39,1,66.44,66.44
3905,1267,45,2,13.1,26.2
3906,1268,106,1,36.32,36.32
3907,1269,4,1,45.08,45.08
3908,1269,49,3,30.0,90.0
3909,1270,120,3,20.2,60.6
3910,1270,106,1,36.32,36.32
3911,1270,64,1,14.21,14.21
3912,1271,100,2,16.58,33.16
3913,1271,67,1,26.36,26.36
3914,1272,118,3,24.67,74.01
3915,1273,81,3,15.1,45.3
3916,1274,189,1,50.58,50.58
3917,1274,119,1,63.43,63.43
3918,1275,19,1,16.72,16.72
3919,1275,197,1,55.53,55.53
3920,1275,180,1,7.71,7.71
3921,1275,135,1,14.08,14.08
3922,1275,36,1,9.79,9.79
3923,1276,68,1,19.97,19.97
3924,1276,94,1,9.36,9.36
3925,1276,38,3,18.9,56.7
3926,1276,18,1,17.65,17.65
3927,1277,146,1,89.8,89.8
3928,1277,155,3,4.4,13.2
3929,1278,106,3,36.32,108.96
3930,1278,171,3,20.28,60.84
3931,1278,61,1,19.79,19.79
3932,1278,143,1,11.19,11.19
3933,1278,131,2,135.81,271.62
3934,1279,89,1,24.07,24.07
3935,1279,20,1,27.43,27.43
3936,1279,91,1,23.1,23.1
3937,1279,185,2,32.82,65.64
3938,1280,13,1,22.15,22.15
3939,1280,132,3,87.77,263.31
3940,1280,182,1,19.94,19.94
3941,1281,166,1,11.38,11.38
3942,1281,56,1,26.48,26.48
3943,1281,165,1,31.23,31.23
3944,1281,66,1,16.33,16.33
3945,1281,88,1,53.18,53.18
3946,1282,168,1,7.57,7.57
3947,1282,5,1,12.62,12.62
3948,1282,37,2,8.76,17.52
3949,1282,170,2,14.13,28.26
3950,1282,32,2,12.2,24.4
3951,1283,138,2,75.87,151.74
3952,1283,22,1,52.19,52.19
3953,1283,92,1,7.59,7.59
3954,1284,184,1,38.21,38.21
3955,1285,92,1,7.59,7.59
3956,1285,128,1,15.37,15.37
3957,1285,54,2,14.97,29.94
3958,1286,66,2,16.33,32.66
3959,1286,108,2,37.4,74.8
3960,1286,38,1,18.9,18.9
3961,1286,117,1,25.62,25.62
3962,1287,48,1,14.27,14.27
3963,1288,181,1,11.48,11.48
3964,1288,12,1,32.4,32.4
3965,1288,73,2,13.53,27.06
3966,1289,17,2,8.87,17.74
3967,1289,30,1,40.86,40.86
3968,1289,67,1,26.36,26.36
3969,1289,91,1,23.1,23.1
3970,1289,122,2,23.13,46.26
3971,1290,192,1,59.63,59.63
3972,1290,66,1,16.33,16.33
3973,1290,124,1,10.13,10.13
3974,1291,25,1,8.96,8.96
3975,1291,59,2,9.45,18.9
3976,1291,89,1,24.07,24.07
3977,1292,167,1,4.81,4.81
3978,1292,105,1,18.19,18.19
3979,1292,166,2,11.38,22.76
3980,1293,12,1,32.4,32.4
3981,1294,61,1,19.79,19.79
3982,1295,136,3,5.28,15.84
3983,1295,179,2,52.66,105.32
3984,1296,168,3,7.57,22.71
3985,1296,77,3,33.76,101.28
3986,1297,125,2,4.8,9.6
3987,1298,35,1,51.61,51.61
3988,1298,82,2,31.34,62.68
3989,1298,193,2,3.94,7.88
3990,1299,156,1,55.95,55.95
3991,1299,130,1,7.27,7.27
3992,1300,195,1,15.77,15.77
3993,1300,73,1,13.53,13.53
3994,1300,103,1,9.3,9.3
3995,1300,6,2,13.2,26.4
3996,1300,189,2,50.58,101.16
3997,1301,179,2,52.66,105.32
3998,1302,102,3,21.65,64.95
3999,1302,132,1,87.77,87.77
4000,1302,82,1,31.34,31.34
4001,1302,194,1,70.53,70.53
4002,1302,65,3,29.44,88.32
4003,1303,77,2,33.76,67.52
4004,1303,168,3,7.57,22.71
4005,1303,173,1,16.59,16.59
4006,1303,164,1,31.98,31.98
4007,1303,61,3,19.79,59.37
4008,1304,92,1,7.59,7.59
4009,1304,65,1,29.44,29.44
4010,1304,110,1,13.32,13.32
4011,1305,66,2,16.33,32.66
4012,1306,17,1,8.87,8.87
4013,1306,157,2,34.8,69.6
4014,1306,178,1,47.1,47.1
4015,1307,20,2,27.43,54.86
4016,1308,114,1,20.93,20.93
4017,1308,158,3,21.26,63.78
4018,1309,62,1,5.27,5.27
4019,1309,37,3,8.76,26.28
4020,1309,4,1,45.08,45.08
4021,1310,79,3,33.0,99.0
4022,1310,5,3,12.62,37.86
4023,1310,158,1,21.26,21.26
4024,1311,55,1,2.4,2.4
4025,1311,180,2,7.71,15.42
4026,1312,55,3,2.4,7.2
4027,1312,56,1,26.48,26.48
4028,1313,158,3,21.26,63.78
4029,1314,164,1,31.98,31.98
4030,1314,19,2,16.72,33.44
4031,1315,151,2,21.05,42.1
4032,1315,195,1,15.77,15.77
4033,1315,31,1,17.02,17.02
4034,1315,171,3,20.28,60.84
4035,1316,67,1,26.36,26.36
4036,1316,192,1,59.63,59.63
4037,1316,178,1,47.1,47.1
4038,1316,86,3,52.07,156.21
4039,1317,79,1,33.0,33.0
4040,1317,172,2,42.3,84.6
4041,1318,137,2,10.83,21.66
4042,1318,181,1,11.48,11.48
4043,1318,40,2,26.33,52.66
4044,1318,84,1,153.14,153.14
4045,1318,188,2,23.64,47.28
4046,1319,154,1,21.09,21.09
4047,1319,35,1,51.61,51.61
4048,1320,111,1,33.25,33.25
4049,1320,66,1,16.33,16.33
4050,1320,3,1,25.11,25.11
4051,1320,47,1,16.95,16.95
4052,1320,17,3,8.87,26.61
4053,1321,96,1,55.41,55.41
4054,1321,54,1,14.97,14.97
4055,1321,71,1,61.82,61.82
4056,1321,169,2,69.57,139.14
4057,1322,92,1,7.59,7.59
4058,1322,117,1,25.62,25.62
4059,1323,173,2,16.59,33.18
4060,1324,134,2,28.61,57.22
4061,1324,102,2,21.65,43.3
4062,1324,142,2,75.27,150.54
4063,1324,85,1,6.35,6.35
4064,1324,195,1,15.77,15.77
4065,1325,53,1,16.36,16.36
4066,1325,172,1,42.3,42.3
4067,1326,9,2,14.26,28.52
4068,1326,198,3,37.21,111.63
4069,1327,144,1,7.21,7.21
4070,1327,200,3,10.22,30.66
4071,1327,163,1,26.83,26.83
4072,1327,29,3,32.0,96.0
4073,1328,55,2,2.4,4.8
4074,1328,182,1,19.94,19.94
4075,1328,46,1,6.07,6.07
4076,1328,109,2,9.58,19.16
4077,1329,90,1,39.56,39.56
4078,1329,147,1,7.13,7.13
4079,1329,157,1,34.8,34.8
4080,1330,168,1,7.57,7.57
4081,1330,20,1,27.43,27.43
4082,1330,74,1,42.04,42.04
4083,1331,50,3,50.73,152.19
4084,1331,123,1,22.92,22.92
4085,1331,150,2,57.89,115.78
4086,1331,111,1,33.25,33.25
4087,1331,108,1,37.4,37.4
4088,1332,172,3,42.3,126.9
4089,1332,10,1,11.09,11.09
4090,1333,47,1,16.95,16.95
4091,1333,31,1,17.02,17.02
4092,1333,4,2,45.08,90.16
4093,1333,25,3,8.96,26.88
4094,1334,107,2,13.99,27.98
4095,1334,101,1,179.03,179.03
4096,1335,34,1,48.41,48.41
4097,1335,72,3,61.18,183.54
4098,1336,38,1,18.9,18.9
4099,1336,177,1,92.75,92.75
4100,1336,5,1,12.62,12.62
4101,1336,155,3,4.4,13.2
4102,1337,174,3,39.77,119.31
4103,1337,9,3,14.26,42.78
4104,1337,143,3,11.19,33.57
4105,1337,13,1,22.15,22.15
4106,1338,200,1,10.22,10.22
4107,1338,30,1,40.86,40.86
4108,1339,193,1,3.94,3.94
4109,1340,150,2,57.89,115.78
4110,1340,112,2,82.3,164.6
4111,1340,158,3,21.26,63.78
4112,1340,88,1,53.18,53.18
4113,1340,131,1,135.81,135.81
4114,1341,174,1,39.77,39.77
4115,1342,48,3,14.27,42.81
4116,1342,144,3,7.21,21.63
4117,1343,89,1,24.07,24.07
4118,1343,192,1,59.63,59.63
4119,1343,20,1,27.43,27.43
4120,1343,86,3,52.07,156.21
4121,1344,72,1,61.18,61.18
4122,1344,186,1,59.52,59.52
4123,1345,55,1,2.4,2.4
4124,1345,123,1,22.92,22.92
4125,1345,21,1,185.42,185.42
4126,1345,92,1,7.59,7.59
4127,1345,60,1,61.75,61.75
4128,1346,36,2,9.79,19.58
4129,1346,31,1,17.02,17.02
4130,1346,23,1,23.92,23.92
4131,1347,134,2,28.61,57.22
4132,1347,102,3,21.65,64.95
4133,1348,108,3,37.4,112.2
4134,1348,46,1,6.07,6.07
4135,1348,56,1,26.48,26.48
4136,1349,129,2,31.18,62.36
4137,1350,121,2,24.19,48.38
4138,1350,6,1,13.2,13.2
4139,1350,126,3,26.73,80.19
4140,1350,53,2,16.36,32.72
4141,1351,95,1,37.19,37.19
4142,1351,43,1,6.46,6.46
4143,1351,154,1,21.09,21.09
4144,1352,40,1,26.33,26.33
4145,1352,172,1,42.3,42.3
4146,1352,30,1,40.86,40.86
4147,1352,85,1,6.35,6.35
4148,1352,119,3,63.43,190.29
4149,1353,143,3,11.19,33.57
4150,1353,26,3,5.66,16.98
4151,1353,192,1,59.63,59.63
4152,1354,142,2,75.27,150.54
4153,1354,45,1,13.1,13.1
4154,1354,73,3,13.53,40.59
4155,1354,133,2,20.33,40.66
4156,1354,53,1,16.36,16.36
4157,1355,94,1,9.36,9.36
4158,1355,147,3,7.13,21.39
4159,1355,145,2,16.61,33.22
4160,1356,6,2,13.2,26.4
4161,1356,130,3,7.27,21.81
4162,1356,122,1,23.13,23.13
4163,1356,116,1,60.68,60.68
4164,1356,99,1,40.57,40.57
4165,1357,140,1,5.53,5.53
4166,1357,153,3,17.08,51.24
4167,1357,193,1,3.94,3.94
4168,1358,189,1,50.58,50.58
4169,1359,67,2,26.36,52.72
4170,1359,102,2,21.65,43.3
4171,1360,194,3,70.53,211.59
4172,1361,109,1,9.58,9.58
4173,1362,200,1,10.22,10.22
4174,1362,13,1,22.15,22.15
4175,1362,77,3,33.76,101.28
4176,1362,104,2,43.89,87.78
4177,1362,120,2,20.2,40.4
4178,1363,188,1,23.64,23.64
4179,1363,13,2,22.15,44.3
4180,1363,1,1,8.25,8.25
4181,1363,142,3,75.27,225.81
4182,1363,153,1,17.08,17.08
4183,1364,10,1,11.09,11.09
4184,1364,98,1,22.57,22.57
4185,1365,115,3,9.33,27.99
4186,1365,164,3,31.98,95.94
4187,1365,2,2,25.92,51.84
4188,1365,198,1,37.21,37.21
4189,1366,20,3,27.43,82.29
4190,1366,150,3,57.89,173.67
4191,1366,41,2,14.6,29.2
4192,1366,163,1,26.83,26.83
4193,1366,187,2,14.2,28.4
4194,1367,194,1,70.53,70.53
4195,1367,115,3,9.33,27.99
4196,1368,119,3,63.43,190.29
4197,1368,57,2,28.86,57.72
4198,1368,46,2,6.07,12.14
4199,1368,12,1,32.4,32.4
4200,1369,156,1,55.95,55.95
4201,1369,61,1,19.79,19.79
4202,1369,56,2,26.48,52.96
4203,1370,31,1,17.02,17.02
4204,1371,13,3,22.15,66.45
4205,1371,20,1,27.43,27.43
4206,1371,7,1,2.48,2.48
4207,1371,165,1,31.23,31.23
4208,1371,71,1,61.82,61.82
4209,1372,7,3,2.48,7.44
4210,1372,184,3,38.21,114.63
4211,1372,186,1,59.52,59.52
4212,1372,179,1,52.66,52.66
4213,1372,30,3,40.86,122.58
4214,1373,182,1,19.94,19.94
4215,1373,144,1,7.21,7.21
4216,1374,8,1,42.96,42.96
4217,1374,47,1,16.95,16.95
4218,1374,43,1,6.46,6.46
4219,1374,169,3,69.57,208.71
4220,1374,166,1,11.38,11.38
4221,1375,134,3,28.61,85.83
4222,1375,148,1,18.47,18.47
4223,1375,125,1,4.8,4.8
4224,1375,104,2,43.89,87.78
4225,1376,45,1,13.1,13.1
4226,1376,66,3,16.33,48.99
4227,1376,122,1,23.13,23.13
4228,1377,195,1,15.77,15.77
4229,1377,56,1,26.48,26.48
4230,1377,73,1,13.53,13.53
4231,1378,82,1,31.34,31.34
4232,1378,23,3,23.92,71.76
4233,1379,32,2,12.2,24.4
4234,1379,159,3,13.61,40.83
4235,1379,181,1,11.48,11.48
4236,1379,13,1,22.15,22.15
4237,1380,194,1,70.53,70.53
4238,1380,179,1,52.66,52.66
4239,1381,45,1,13.1,13.1
4240,1381,157,1,34.8,34.8
4241,1381,116,1,60.68,60.68
4242,1382,62,2,5.27,10.54
4243,1382,35,2,51.61,103.22
4244,1382,42,3,19.13,57.39
4245,1382,142,1,75.27,75.27
4246,1382,14,1,13.3,13.3
4247,1383,130,2,7.27,14.54
4248,1384,147,1,7.13,7.13
4249,1384,132,3,87.77,263.31
4250,1385,11,1,12.14,12.14
4251,1385,93,3,36.15,108.45
4252,1385,153,1,17.08,17.08
4253,1386,36,3,9.79,29.37
4254,1387,88,1,53.18,53.18
4255,1387,23,1,23.92,23.92
4256,1387,134,2,28.61,57.22
4257,1387,172,1,42.3,42.3
4258,1387,26,3,5.66,16.98
4259,1388,8,3,42.96,128.88
4260,1389,40,1,26.33,26.33
4261,1389,151,1,21.05,21.05
4262,1389,163,1,26.83,26.83
4263,1390,164,3,31.98,95.94
4264,1390,185,1,32.82,32.82
4265,1391,49,1,30.0,30.0
4266,1391,66,1,16.33,16.33
4267,1391,51,1,60.19,60.19
4268,1391,164,1,31.98,31.98
4269,1391,200,2,10.22,20.44
4270,1392,74,2,42.04,84.08
4271,1392,179,2,52.66,105.32
4272,1392,191,3,11.81,35.43
4273,1392,189,1,50.58,50.58
4274,1393,74,1,42.04,42.04
4275,1393,166,1,11.38,11.38
4276,1393,119,1,63.43,63.43
4277,1394,46,3,6.07,18.21
4278,1394,196,3,20.01,60.03
4279,1395,27,1,6.84,6.84
4280,1396,181,1,11.48,11.48
4281,1396,91,1,23.1,23.1
4282,1396,89,1,24.07,24.07
4283,1396,175,1,16.17,16.17
4284,1397,103,1,9.3,9.3
4285,1397,7,1,2.48,2.48
4286,1398,81,1,15.1,15.1
4287,1398,154,2,21.09,42.18
4288,1398,111,1,33.25,33.25
4289,1398,118,1,24.67,24.67
4290,1399,131,2,135.81,271.62
4291,1399,155,1,4.4,4.4
4292,1399,169,1,69.57,69.57
4293,1399,173,2,16.59,33.18
4294,1399,66,1,16.33,16.33
4295,1400,81,3,15.1,45.3
4296,1400,46,2,6.07,12.14
4297,1400,145,1,16.61,16.61
4298,1400,139,3,25.9,77.7
4299,1401,101,1,179.03,179.03
4300,1401,25,1,8.96,8.96
4301,1401,177,3,92.75,278.25
4302,1401,171,2,20.28,40.56
4303,1401,16,1,42.86,42.86
4304,1402,138,1,75.87,75.87
4305,1402,67,2,26.36,52.72
4306,1402,98,2,22.57,45.14
4307,1402,57,1,28.86,28.86
4308,1403,116,1,60.68,60.68
4309,1403,186,1,59.52,59.52
4310,1403,135,1,14.08,14.08
4311,1403,124,1,10.13,10.13
4312,1403,7,2,2.48,4.96
4313,1404,50,1,50.73,50.73
4314,1405,118,2,24.67,49.34
4315,1405,120,2,20.2,40.4
4316,1405,123,2,22.92,45.84
4317,1405,4,1,45.08,45.08
4318,1405,3,1,25.11,25.11
4319,1406,167,3,4.81,14.43
4320,1406,66,2,16.33,32.66
4321,1406,77,1,33.76,33.76
4322,1406,124,1,10.13,10.13
4323,1407,63,1,21.8,21.8
4324,1407,74,2,42.04,84.08
4325,1407,185,3,32.82,98.46
4326,1407,78,1,7.55,7.55
4327,1408,122,1,23.13,23.13
4328,1408,10,1,11.09,11.09
4329,1408,19,1,16.72,16.72
4330,1408,106,1,36.32,36.32
4331,1408,125,3,4.8,14.4
4332,1409,99,1,40.57,40.57
4333,1409,51,1,60.19,60.19
4334,1409,174,2,39.77,79.54
4335,1409,5,1,12.62,12.62
4336,1409,154,3,21.09,63.27
4337,1410,29,2,32.0,64.0
4338,1410,1,1,8.25,8.25
4339,1411,126,1,26.73,26.73
4340,1412,88,1,53.18,53.18
4341,1413,94,3,9.36,28.08
4342,1413,77,2,33.76,67.52
4343,1414,147,3,7.13,21.39
4344,1414,150,1,57.89,57.89
4345,1414,15,3,12.43,37.29
4346,1415,175,1,16.17,16.17
4347,1415,80,1,17.66,17.66
4348,1416,115,3,9.33,27.99
4349,1416,118,1,24.67,24.67
4350,1417,130,1,7.27,7.27
4351,1417,90,1,39.56,39.56
4352,1418,96,1,55.41,55.41
4353,1418,110,1,13.32,13.32
4354,1419,62,2,5.27,10.54
4355,1419,182,2,19.94,39.88
4356,1419,147,2,7.13,14.26
4357,1420,133,2,20.33,40.66
4358,1420,193,1,3.94,3.94
4359,1420,88,1,53.18,53.18
4360,1421,183,1,15.69,15.69
4361,1421,55,2,2.4,4.8
4362,1421,99,1,40.57,40.57
4363,1422,180,1,7.71,7.71
4364,1422,52,3,23.11,69.33
4365,1423,187,1,14.2,14.2
4366,1423,91,1,23.1,23.1
4367,1423,179,2,52.66,105.32
4368,1423,162,1,15.11,15.11
4369,1424,51,3,60.19,180.57
4370,1424,94,3,9.36,28.08
4371,1424,196,3,20.01,60.03
4372,1424,152,1,131.42,131.42
4373,1424,18,2,17.65,35.3
4374,1425,71,3,61.82,185.46
4375,1425,45,1,13.1,13.1
4376,1425,74,1,42.04,42.04
4377,1425,18,2,17.65,35.3
4378,1425,150,1,57.89,57.89
4379,1426,84,1,153.14,153.14
4380,1426,21,2,185.42,370.84
4381,1426,22,1,52.19,52.19
4382,1427,177,1,92.75,92.75
4383,1427,173,1,16.59,16.59
4384,1427,108,1,37.4,37.4
4385,1427,187,1,14.2,14.2
4386,1427,106,1,36.32,36.32
4387,1428,52,3,23.11,69.33
4388,1429,57,1,28.86,28.86
4389,1429,177,3,92.75,278.25
4390,1429,43,1,6.46,6.46
4391,1429,192,1,59.63,59.63
4392,1429,70,2,37.28,74.56
4393,1430,10,1,11.09,11.09
4394,1431,114,2,20.93,41.86
4395,1431,94,1,9.36,9.36
4396,1431,147,1,7.13,7.13
4397,1431,132,1,87.77,87.77
4398,1432,197,2,55.53,111.06
4399,1432,198,3,37.21,111.63
4400,1432,117,2,25.62,51.24
4401,1433,46,3,6.07,18.21
4402,1433,42,1,19.13,19.13
4403,1433,33,2,6.01,12.02
4404,1434,84,1,153.14,153.14
4405,1434,139,1,25.9,25.9
4406,1434,127,1,9.83,9.83
4407,1435,33,3,6.01,18.03
4408,1436,108,1,37.4,37.4
4409,1436,22,3,52.19,156.57
4410,1436,81,1,15.1,15.1
4411,1436,123,1,22.92,22.92
4412,1436,166,1,11.38,11.38
4413,1437,184,1,38.21,38.21
4414,1438,67,1,26.36,26.36
4415,1438,117,2,25.62,51.24
4416,1438,74,3,42.04,126.12
4417,1439,124,1,10.13,10.13
4418,1440,4,1,45.08,45.08
4419,1440,105,1,18.19,18.19
4420,1440,191,2,11.81,23.62
4421,1441,78,1,7.55,7.55
4422,1441,49,1,30.0,30.0
4423,1441,124,1,10.13,10.13
4424,1441,106,1,36.32,36.32
4425,1442,198,2,37.21,74.42
4426,1442,13,1,22.15,22.15
4427,1442,31,1,17.02,17.02
4428,1443,181,2,11.48,22.96
4429,1443,148,3,18.47,55.41
4430,1443,158,1,21.26,21.26
4431,1443,9,1,14.26,14.26
4432,1444,176,2,12.3,24.6
4433,1444,107,1,13.99,13.99
4434,1444,23,1,23.92,23.92
4435,1445,155,3,4.4,13.2
4436,1445,124,1,10.13,10.13
4437,1445,95,2,37.19,74.38
4438,1445,136,1,5.28,5.28
4439,1446,170,1,14.13,14.13
4440,1446,187,1,14.2,14.2
4441,1446,12,1,32.4,32.4
4442,1446,132,3,87.77,263.31
4443,1446,54,1,14.97,14.97
4444,1447,96,1,55.41,55.41
4445,1447,106,1,36.32,36.32
4446,1447,191,1,11.81,11.81
4447,1447,46,1,6.07,6.07
4448,1448,47,1,16.95,16.95
4449,1448,198,2,37.21,74.42
4450,1448,76,1,40.4,40.4
4451,1448,136,2,5.28,10.56
4452,1449,121,3,24.19,72.57
4453,1449,173,1,16.59,16.59
4454,1449,107,2,13.99,27.98
4455,1449,188,1,23.64,23.64
4456,1450,122,1,23.13,23.13
4457,1451,87,2,32.92,65.84
4458,1452,176,1,12.3,12.3
4459,1453,125,3,4.8,14.4
4460,1454,178,1,47.1,47.1
4461,1454,92,1,7.59,7.59
4462,1455,14,1,13.3,13.3
4463,1456,20,1,27.43,27.43
4464,1456,131,1,135.81,135.81
4465,1457,85,3,6.35,19.05
4466,1457,65,1,29.44,29.44
4467,1457,192,3,59.63,178.89
4468,1458,125,1,4.8,4.8
4469,1459,124,1,10.13,10.13
4470,1459,63,1,21.8,21.8
4471,1459,76,1,40.4,40.4
4472,1460,172,3,42.3,126.9
4473,1461,41,1,14.6,14.6
4474,1462,92,1,7.59,7.59
4475,1462,27,3,6.84,20.52
4476,1462,115,2,9.33,18.66
4477,1463,188,1,23.64,23.64
4478,1463,157,1,34.8,34.8
4479,1463,76,3,40.4,121.2
4480,1464,75,1,78.67,78.67
4481,1464,36,1,9.79,9.79
4482,1464,124,2,10.13,20.26
4483,1465,114,1,20.93,20.93
4484,1465,42,2,19.13,38.26
4485,1465,178,1,47.1,47.1
4486,1465,110,1,13.32,13.32
4487,1466,178,1,47.1,47.1
4488,1466,193,3,3.94,11.82
4489,1466,91,2,23.1,46.2
4490,1467,112,3,82.3,246.9
4491,1467,162,1,15.11,15.11
4492,1467,91,1,23.1,23.1
4493,1468,99,1,40.57,40.57
4494,1469,81,1,15.1,15.1
4495,1469,72,1,61.18,61.18
4496,1469,165,3,31.23,93.69
4497,1470,111,1,33.25,33.25
4498,1470,110,2,13.32,26.64
4499,1470,138,2,75.87,151.74
4500,1470,179,1,52.66,52.66
4501,1470,50,3,50.73,152.19
4502,1471,11,3,12.14,36.42
4503,1471,19,1,16.72,16.72
4504,1471,115,3,9.33,27.99
4505,1471,69,2,10.8,21.6
4506,1472,113,1,46.8,46.8
4507,1472,71,1,61.82,61.82
4508,1472,41,1,14.6,14.6
4509,1473,141,2,27.16,54.32
4510,1473,164,1,31.98,31.98
4511,1473,134,2,28.61,57.22
4512,1474,60,3,61.75,185.25
4513,1474,12,1,32.4,32.4
4514,1474,116,1,60.68,60.68
4515,1474,49,1,30.0,30.0
4516,1474,160,3,23.71,71.13
4517,1475,111,3,33.25,99.75
4518,1475,6,3,13.2,39.6
4519,1475,121,1,24.19,24.19
4520,1476,174,1,39.77,39.77
4521,1477,4,1,45.08,45.08
4522,1477,56,1,26.48,26.48
4523,1477,166,1,11.38,11.38
4524,1478,77,2,33.76,67.52
4525,1478,27,1,6.84,6.84
4526,1478,10,1,11.09,11.09
4527,1478,176,1,12.3,12.3
4528,1479,156,1,55.95,55.95
4529,1479,112,2,82.3,164.6
4530,1479,117,1,25.62,25.62
4531,1480,102,1,21.65,21.65
4532,1480,106,1,36.32,36.32
4533,1480,143,3,11.19,33.57
4534,1480,72,1,61.18,61.18
4535,1480,45,2,13.1,26.2
4536,1481,103,2,9.3,18.6
4537,1481,157,3,34.8,104.4
4538,1482,186,1,59.52,59.52
4539,1482,155,1,4.4,4.4
4540,1482,125,1,4.8,4.8
4541,1482,36,1,9.79,9.79
4542,1482,40,3,26.33,78.99
4543,1483,19,1,16.72,16.72
4544,1483,78,2,7.55,15.1
4545,1483,85,2,6.35,12.7
4546,1483,155,1,4.4,4.4
4547,1484,200,2,10.22,20.44
4548,1484,185,3,32.82,98.46
4549,1484,196,1,20.01,20.01
4550,1484,139,3,25.9,77.7
4551,1484,11,1,12.14,12.14
4552,1485,185,2,32.82,65.64
4553,1485,95,1,37.19,37.19
4554,1485,149,2,69.02,138.04
4555,1485,125,1,4.8,4.8
4556,1485,167,1,4.81,4.81
4557,1486,11,2,12.14,24.28
4558,1487,39,1,66.44,66.44
4559,1487,141,1,27.16,27.16
4560,1487,133,3,20.33,60.99
4561,1487,72,3,61.18,183.54
4562,1488,151,1,21.05,21.05
4563,1488,175,1,16.17,16.17
4564,1489,76,1,40.4,40.4
4565,1489,8,3,42.96,128.88
4566,1489,121,1,24.19,24.19
4567,1489,87,1,32.92,32.92
4568,1489,99,3,40.57,121.71
4569,1490,119,3,63.43,190.29
4570,1490,111,3,33.25,99.75
4571,1490,141,2,27.16,54.32
4572,1491,57,1,28.86,28.86
4573,1491,11,1,12.14,12.14
4574,1492,112,3,82.3,246.9
4575,1492,23,3,23.92,71.76
4576,1492,38,1,18.9,18.9
4577,1492,155,1,4.4,4.4
4578,1493,200,1,10.22,10.22
4579,1494,99,1,40.57,40.57
4580,1494,61,1,19.79,19.79
4581,1494,28,1,9.93,9.93
4582,1495,117,3,25.62,76.86
4583,1495,70,2,37.28,74.56
4584,1495,85,1,6.35,6.35
4585,1496,106,1,36.32,36.32
4586,1497,147,3,7.13,21.39
4587,1497,188,1,23.64,23.64
4588,1497,192,2,59.63,119.26
4589,1497,58,3,17.59,52.77
4590,1498,196,1,20.01,20.01
4591,1498,145,3,16.61,49.83
4592,1499,14,2,13.3,26.6
4593,1499,59,1,9.45,9.45
4594,1499,76,1,40.4,40.4
4595,1499,199,1,6.32,6.32
4596,1499,164,1,31.98,31.98
4597,1500,113,1,46.8,46.8
4598,1500,46,1,6.07,6.07
4599,1500,105,2,18.19,36.38
4600,1501,137,2,10.83,21.66
4601,1501,8,1,42.96,42.96
4602,1501,54,2,14.97,29.94
4603,1501,171,2,20.28,40.56
4604,1502,15,2,12.43,24.86
4605,1503,34,1,48.41,48.41
4606,1504,92,1,7.59,7.59
4607,1504,78,1,7.55,7.55
4608,1504,8,2,42.96,85.92
4609,1504,167,1,4.81,4.81
4610,1505,145,1,16.61,16.61
4611,1505,102,1,21.65,21.65
4612,1505,73,1,13.53,13.53
4613,1505,91,3,23.1,69.3
4614,1505,89,2,24.07,48.14
4615,1506,191,1,11.81,11.81
